#   Source : patch atmosphere
#   Faces  : 7880
#   Area   : 3.500000e+001
#        Time	sum(rhoPhi)
1.705000e+000	7.146111e+002
1.710000e+000	7.135117e+002
1.715000e+000	7.124253e+002
1.720000e+000	7.109945e+002
1.725000e+000	7.106585e+002
1.730000e+000	7.099633e+002
1.735000e+000	7.096824e+002
1.740000e+000	7.095854e+002
1.745000e+000	7.093898e+002
1.750000e+000	7.083606e+002
1.755556e+000	7.079150e+002
1.761111e+000	7.078578e+002
1.766667e+000	7.077112e+002
1.772222e+000	7.067788e+002
1.777778e+000	7.069127e+002
1.783333e+000	7.066744e+002
1.788889e+000	7.072020e+002
1.794444e+000	7.071754e+002
1.800000e+000	7.071867e+002
1.805556e+000	7.067320e+002
1.811111e+000	7.069126e+002
1.816667e+000	7.070768e+002
1.822222e+000	7.079797e+002
1.827778e+000	7.082561e+002
1.833333e+000	7.087302e+002
1.838889e+000	7.094139e+002
1.844444e+000	7.108894e+002
1.850000e+000	7.120869e+002
1.855556e+000	7.138120e+002
1.861111e+000	7.152138e+002
1.866667e+000	7.169934e+002
1.872222e+000	7.181714e+002
1.877778e+000	7.197157e+002
1.883333e+000	7.209331e+002
1.888889e+000	7.231185e+002
1.894444e+000	7.245797e+002
1.900000e+000	7.267584e+002
1.905556e+000	7.271768e+002
1.911111e+000	7.267996e+002
1.916667e+000	7.266787e+002
1.922222e+000	7.268944e+002
1.927778e+000	7.257241e+002
1.933333e+000	7.249337e+002
1.938889e+000	7.234877e+002
1.944444e+000	7.225910e+002
1.950000e+000	7.209753e+002
1.956250e+000	7.209336e+002
1.962500e+000	7.209547e+002
1.968750e+000	7.211366e+002
1.975000e+000	7.207069e+002
1.981250e+000	7.220192e+002
1.987500e+000	7.224923e+002
1.993750e+000	7.252520e+002
2.000000e+000	7.274473e+002
2.006250e+000	7.302206e+002
2.011719e+000	7.295772e+002
2.017187e+000	7.289415e+002
2.022656e+000	7.296782e+002
2.028125e+000	7.317502e+002
2.033594e+000	7.336142e+002
2.039062e+000	7.363703e+002
2.042708e+000	7.348972e+002
2.046354e+000	7.321754e+002
2.050000e+000	7.337434e+002
2.054167e+000	7.373792e+002
2.058750e+000	7.420358e+002
2.063906e+000	7.478107e+002
2.069063e+000	7.528546e+002
2.074219e+000	7.560008e+002
2.079375e+000	7.577310e+002
2.084531e+000	7.572768e+002
2.089688e+000	7.544310e+002
2.094844e+000	7.507311e+002
2.100000e+000	7.470636e+002
2.105556e+000	7.435283e+002
2.111111e+000	7.396415e+002
2.116667e+000	7.363918e+002
2.122222e+000	7.327679e+002
2.127778e+000	7.296694e+002
2.133333e+000	7.256018e+002
2.138889e+000	7.229498e+002
2.144444e+000	7.202016e+002
2.150000e+000	7.191282e+002
2.155556e+000	7.172852e+002
2.161111e+000	7.163056e+002
2.165972e+000	7.143846e+002
2.170226e+000	7.116212e+002
2.174479e+000	7.088229e+002
2.178733e+000	7.077692e+002
2.182986e+000	7.058502e+002
2.187240e+000	7.042640e+002
2.191493e+000	7.025753e+002
2.195747e+000	7.013739e+002
2.200000e+000	6.998195e+002
2.204545e+000	6.985575e+002
2.209596e+000	6.979845e+002
2.214646e+000	6.977590e+002
2.219697e+000	6.965566e+002
2.224747e+000	6.957086e+002
2.229798e+000	6.946778e+002
2.234848e+000	6.943484e+002
2.239899e+000	6.934755e+002
2.244949e+000	6.929588e+002
2.247475e+000	6.908619e+002
2.250000e+000	6.838817e+002
2.252941e+000	6.843838e+002
2.256303e+000	6.872792e+002
2.259944e+000	6.897215e+002
2.263950e+000	6.919709e+002
2.268456e+000	6.939334e+002
2.272962e+000	6.955235e+002
2.277468e+000	6.954819e+002
2.281975e+000	6.952402e+002
2.286481e+000	6.944798e+002
2.290987e+000	6.941672e+002
2.295494e+000	6.931366e+002
2.300000e+000	6.927344e+002
2.305000e+000	6.921292e+002
2.310000e+000	6.922592e+002
2.315000e+000	6.910917e+002
2.320000e+000	6.905298e+002
2.325000e+000	6.890473e+002
2.330000e+000	6.878781e+002
2.335000e+000	6.863527e+002
2.340000e+000	6.859463e+002
2.345000e+000	6.849397e+002
2.350000e+000	6.850091e+002
2.355556e+000	6.849274e+002
2.361905e+000	6.863999e+002
2.368254e+000	6.863668e+002
2.374603e+000	6.865536e+002
2.380952e+000	6.853132e+002
2.387302e+000	6.852903e+002
2.393651e+000	6.838237e+002
2.400000e+000	6.837012e+002
2.407143e+000	6.833703e+002
2.414286e+000	6.846345e+002
2.421429e+000	6.844578e+002
2.428571e+000	6.872710e+002
2.435714e+000	6.888089e+002
2.442857e+000	6.909753e+002
2.450000e+000	6.908225e+002
2.457143e+000	6.921733e+002
2.464286e+000	6.919507e+002
2.471429e+000	6.929750e+002
2.478571e+000	6.913819e+002
2.485714e+000	6.908535e+002
2.492857e+000	6.895379e+002
2.500000e+000	6.898920e+002
2.507143e+000	6.897539e+002
2.514286e+000	6.900930e+002
2.521429e+000	6.891377e+002
2.528571e+000	6.886622e+002
2.535714e+000	6.877032e+002
2.542857e+000	6.876946e+002
2.550000e+000	6.863268e+002
2.557143e+000	6.859683e+002
2.564286e+000	6.850485e+002
2.571429e+000	6.851207e+002
2.578571e+000	6.848018e+002
2.585714e+000	6.864987e+002
2.592857e+000	6.880342e+002
2.600000e+000	6.900321e+002
2.607143e+000	6.911675e+002
2.614286e+000	6.917722e+002
2.621429e+000	6.910584e+002
2.628571e+000	6.916898e+002
2.635714e+000	6.915168e+002
2.642857e+000	6.921019e+002
2.650000e+000	6.924267e+002
2.657143e+000	6.932620e+002
2.664286e+000	6.934562e+002
2.671429e+000	6.945887e+002
2.678571e+000	6.950563e+002
2.685714e+000	6.961207e+002
2.692857e+000	6.961353e+002
2.700000e+000	6.969002e+002
2.707143e+000	6.969095e+002
2.714286e+000	6.975338e+002
2.721429e+000	6.975522e+002
2.728571e+000	6.984024e+002
2.735714e+000	6.990174e+002
2.742857e+000	7.000601e+002
2.750000e+000	7.005643e+002
2.757143e+000	7.015047e+002
2.764286e+000	7.021961e+002
2.771429e+000	7.031168e+002
2.778571e+000	7.033779e+002
2.785714e+000	7.038552e+002
2.792857e+000	7.037312e+002
2.800000e+000	7.036942e+002
2.807143e+000	7.029533e+002
2.814286e+000	7.025453e+002
2.821429e+000	7.017457e+002
2.828571e+000	7.015338e+002
2.835714e+000	7.009568e+002
2.842857e+000	7.008311e+002
2.850000e+000	7.001944e+002
2.857143e+000	6.999388e+002
2.864286e+000	6.990845e+002
2.871429e+000	6.988205e+002
2.878571e+000	6.982281e+002
2.885714e+000	6.982960e+002
2.892857e+000	6.979228e+002
2.900000e+000	6.979599e+002
2.907143e+000	6.976252e+002
2.914286e+000	6.978236e+002
2.921429e+000	6.977952e+002
2.928571e+000	6.980354e+002
2.935714e+000	6.977348e+002
2.942857e+000	6.977679e+002
2.950000e+000	6.975022e+002
2.957143e+000	6.978726e+002
2.964286e+000	6.979081e+002
2.971429e+000	6.984389e+002
2.978571e+000	6.983115e+002
2.985714e+000	6.986577e+002
2.992857e+000	6.984524e+002
3.000000e+000	6.989020e+002
3.008333e+000	7.000118e+002
3.016667e+000	7.018230e+002
3.025000e+000	7.018666e+002
3.033333e+000	7.023840e+002
3.041667e+000	7.020695e+002
3.050000e+000	7.023985e+002
3.058333e+000	7.021831e+002
3.066667e+000	7.022945e+002
3.075000e+000	7.019880e+002
3.083333e+000	7.022309e+002
3.091667e+000	7.020218e+002
3.100000e+000	7.023246e+002
3.108333e+000	7.022015e+002
3.116667e+000	7.025520e+002
3.125000e+000	7.022310e+002
