#   Source : patch inlet
#   Faces  : 842
#   Area   : 3.750000e+000
#        Time	sum(rhoPhi)
4.243563e-001	-1.000000e+004
4.269207e-001	-1.000000e+004
4.294851e-001	-1.000000e+004
4.320494e-001	-1.000000e+004
4.346138e-001	-1.000000e+004
4.371782e-001	-1.000000e+004
4.397425e-001	-1.000000e+004
4.423069e-001	-1.000000e+004
4.448713e-001	-1.000000e+004
4.474356e-001	-1.000000e+004
4.500000e-001	-1.000000e+004
4.525000e-001	-1.000000e+004
4.547619e-001	-1.000000e+004
4.569161e-001	-1.000000e+004
4.589677e-001	-1.000000e+004
4.610193e-001	-1.000000e+004
4.630709e-001	-1.000000e+004
4.651226e-001	-1.000000e+004
4.671742e-001	-1.000000e+004
4.692258e-001	-1.000000e+004
4.712774e-001	-1.000000e+004
4.734868e-001	-1.000000e+004
4.756963e-001	-1.000000e+004
4.781266e-001	-1.000000e+004
4.805570e-001	-1.000000e+004
4.829874e-001	-1.000000e+004
4.854178e-001	-1.000000e+004
4.875009e-001	-1.000000e+004
4.895841e-001	-1.000000e+004
4.916673e-001	-1.000000e+004
4.937505e-001	-1.000000e+004
4.958336e-001	-1.000000e+004
4.979168e-001	-1.000000e+004
5.000000e-001	-1.000000e+004
5.023810e-001	-1.000000e+004
5.050265e-001	-1.000000e+004
5.078373e-001	-1.000000e+004
5.108489e-001	-1.000000e+004
5.141115e-001	-1.000000e+004
5.171022e-001	-1.000000e+004
5.200929e-001	-1.000000e+004
5.230836e-001	-1.000000e+004
5.257753e-001	-1.000000e+004
5.284669e-001	-1.000000e+004
5.311585e-001	-1.000000e+004
5.338502e-001	-1.000000e+004
5.361573e-001	-1.000000e+004
5.384644e-001	-1.000000e+004
5.407715e-001	-1.000000e+004
5.430786e-001	-1.000000e+004
5.453858e-001	-1.000000e+004
5.476929e-001	-1.000000e+004
5.500000e-001	-1.000000e+004
5.525000e-001	-1.000000e+004
5.551389e-001	-1.000000e+004
5.579427e-001	-1.000000e+004
5.607465e-001	-1.000000e+004
5.637660e-001	-1.000000e+004
5.667855e-001	-1.000000e+004
5.698050e-001	-1.000000e+004
5.728245e-001	-1.000000e+004
5.758440e-001	-1.000000e+004
5.778570e-001	-1.000000e+004
5.795603e-001	-1.000000e+004
5.812636e-001	-1.000000e+004
5.831373e-001	-1.000000e+004
5.852451e-001	-1.000000e+004
5.873529e-001	-1.000000e+004
5.894608e-001	-1.000000e+004
5.915686e-001	-1.000000e+004
5.936765e-001	-1.000000e+004
5.957843e-001	-1.000000e+004
5.978922e-001	-1.000000e+004
6.000000e-001	-1.000000e+004
6.023810e-001	-1.000000e+004
6.050265e-001	-1.000000e+004
6.080247e-001	-1.000000e+004
6.112536e-001	-1.000000e+004
6.147760e-001	-1.000000e+004
6.182984e-001	-1.000000e+004
6.218208e-001	-1.000000e+004
6.253432e-001	-1.000000e+004
6.288656e-001	-1.000000e+004
6.323880e-001	-1.000000e+004
6.353233e-001	-1.000000e+004
6.382587e-001	-1.000000e+004
6.411940e-001	-1.000000e+004
6.441293e-001	-1.000000e+004
6.470647e-001	-1.000000e+004
6.500000e-001	-1.000000e+004
6.531250e-001	-1.000000e+004
6.564732e-001	-1.000000e+004
6.601004e-001	-1.000000e+004
6.637277e-001	-1.000000e+004
6.670252e-001	-1.000000e+004
6.706890e-001	-1.000000e+004
6.739458e-001	-1.000000e+004
6.772026e-001	-1.000000e+004
6.804594e-001	-1.000000e+004
6.837161e-001	-1.000000e+004
6.869729e-001	-1.000000e+004
6.902297e-001	-1.000000e+004
6.934865e-001	-1.000000e+004
6.967432e-001	-1.000000e+004
7.000000e-001	-1.000000e+004
7.033333e-001	-1.000000e+004
7.066667e-001	-1.000000e+004
7.100000e-001	-1.000000e+004
7.133333e-001	-1.000000e+004
7.170000e-001	-1.000000e+004
7.206667e-001	-1.000000e+004
7.243333e-001	-1.000000e+004
7.280000e-001	-1.000000e+004
7.311429e-001	-1.000000e+004
7.342857e-001	-1.000000e+004
7.369048e-001	-1.000000e+004
7.395238e-001	-1.000000e+004
7.416190e-001	-1.000000e+004
7.437143e-001	-1.000000e+004
7.458095e-001	-1.000000e+004
7.479048e-001	-1.000000e+004
7.500000e-001	-1.000000e+004
7.522727e-001	-1.000000e+004
7.547847e-001	-1.000000e+004
7.574444e-001	-1.000000e+004
7.602815e-001	-1.000000e+004
7.633367e-001	-1.000000e+004
7.666698e-001	-1.000000e+004
7.700028e-001	-1.000000e+004
7.733358e-001	-1.000000e+004
7.766688e-001	-1.000000e+004
7.800019e-001	-1.000000e+004
7.833349e-001	-1.000000e+004
7.866679e-001	-1.000000e+004
7.900009e-001	-1.000000e+004
7.933340e-001	-1.000000e+004
7.966670e-001	-1.000000e+004
7.983335e-001	-1.000000e+004
8.000000e-001	-1.000000e+004
8.019231e-001	-1.000000e+004
8.042125e-001	-1.000000e+004
8.067562e-001	-1.000000e+004
8.096391e-001	-1.000000e+004
8.127438e-001	-1.000000e+004
8.161307e-001	-1.000000e+004
8.198940e-001	-1.000000e+004
8.236572e-001	-1.000000e+004
8.269501e-001	-1.000000e+004
8.298313e-001	-1.000000e+004
8.327126e-001	-1.000000e+004
8.355938e-001	-1.000000e+004
8.384750e-001	-1.000000e+004
8.413563e-001	-1.000000e+004
8.442375e-001	-1.000000e+004
8.471188e-001	-1.000000e+004
8.500000e-001	-1.000000e+004
8.531250e-001	-1.000000e+004
8.564732e-001	-1.000000e+004
8.601004e-001	-1.000000e+004
8.640904e-001	-1.000000e+004
8.676814e-001	-1.000000e+004
8.712723e-001	-1.000000e+004
8.748633e-001	-1.000000e+004
8.784542e-001	-1.000000e+004
8.820452e-001	-1.000000e+004
8.856362e-001	-1.000000e+004
8.892271e-001	-1.000000e+004
8.928181e-001	-1.000000e+004
8.964090e-001	-1.000000e+004
9.000000e-001	-1.000000e+004
9.038462e-001	-1.000000e+004
9.080420e-001	-1.000000e+004
9.118563e-001	-1.000000e+004
9.160945e-001	-1.000000e+004
9.203327e-001	-1.000000e+004
9.245709e-001	-1.000000e+004
9.288091e-001	-1.000000e+004
9.330473e-001	-1.000000e+004
9.372854e-001	-1.000000e+004
9.415236e-001	-1.000000e+004
9.457618e-001	-1.000000e+004
9.500000e-001	-1.000000e+004
9.541667e-001	-1.000000e+004
9.583333e-001	-1.000000e+004
9.625000e-001	-1.000000e+004
9.666667e-001	-1.000000e+004
9.708333e-001	-1.000000e+004
9.750000e-001	-1.000000e+004
9.791667e-001	-1.000000e+004
9.833333e-001	-1.000000e+004
9.875000e-001	-1.000000e+004
9.916667e-001	-1.000000e+004
9.944444e-001	-1.000000e+004
9.972222e-001	-1.000000e+004
1.000000e+000	-1.000000e+004
1.003125e+000	-1.000000e+004
1.006473e+000	-1.000000e+004
1.010100e+000	-1.000000e+004
1.014090e+000	-1.000000e+004
1.018080e+000	-1.000000e+004
1.022070e+000	-1.000000e+004
1.026060e+000	-1.000000e+004
1.030050e+000	-1.000000e+004
1.034040e+000	-1.000000e+004
1.038030e+000	-1.000000e+004
1.042020e+000	-1.000000e+004
1.046010e+000	-1.000000e+004
1.048005e+000	-1.000000e+004
1.050000e+000	-1.000000e+004
1.052381e+000	-1.000000e+004
1.055026e+000	-1.000000e+004
1.058025e+000	-1.000000e+004
1.061254e+000	-1.000000e+004
1.064776e+000	-1.000000e+004
1.068690e+000	-1.000000e+004
1.072604e+000	-1.000000e+004
1.076517e+000	-1.000000e+004
1.080431e+000	-1.000000e+004
1.084345e+000	-1.000000e+004
1.088259e+000	-1.000000e+004
1.092172e+000	-1.000000e+004
1.096086e+000	-1.000000e+004
1.100000e+000	-1.000000e+004
1.104167e+000	-1.000000e+004
1.108750e+000	-1.000000e+004
1.113333e+000	-1.000000e+004
1.117407e+000	-1.000000e+004
1.121481e+000	-1.000000e+004
1.125556e+000	-1.000000e+004
1.129630e+000	-1.000000e+004
1.133704e+000	-1.000000e+004
1.137778e+000	-1.000000e+004
1.141852e+000	-1.000000e+004
1.145926e+000	-1.000000e+004
1.150000e+000	-1.000000e+004
1.154167e+000	-1.000000e+004
1.158333e+000	-1.000000e+004
1.162121e+000	-1.000000e+004
1.165565e+000	-1.000000e+004
1.169008e+000	-1.000000e+004
1.172452e+000	-1.000000e+004
1.175895e+000	-1.000000e+004
1.179339e+000	-1.000000e+004
1.182782e+000	-1.000000e+004
1.186226e+000	-1.000000e+004
1.189669e+000	-1.000000e+004
1.193113e+000	-1.000000e+004
1.196556e+000	-1.000000e+004
1.200000e+000	-1.000000e+004
1.203333e+000	-1.000000e+004
1.206444e+000	-1.000000e+004
1.209348e+000	-1.000000e+004
1.212475e+000	-1.000000e+004
1.215362e+000	-1.000000e+004
1.218026e+000	-1.000000e+004
1.220933e+000	-1.000000e+004
1.223355e+000	-1.000000e+004
1.225576e+000	-1.000000e+004
1.227796e+000	-1.000000e+004
1.230263e+000	-1.000000e+004
1.232730e+000	-1.000000e+004
1.235197e+000	-1.000000e+004
1.237664e+000	-1.000000e+004
1.240132e+000	-1.000000e+004
1.242599e+000	-1.000000e+004
1.245066e+000	-1.000000e+004
1.247533e+000	-1.000000e+004
1.250000e+000	-1.000000e+004
1.252632e+000	-1.000000e+004
1.255418e+000	-1.000000e+004
1.258390e+000	-1.000000e+004
1.261362e+000	-1.000000e+004
1.264582e+000	-1.000000e+004
1.268124e+000	-1.000000e+004
1.271666e+000	-1.000000e+004
1.275207e+000	-1.000000e+004
1.278749e+000	-1.000000e+004
1.281785e+000	-1.000000e+004
1.284821e+000	-1.000000e+004
1.287857e+000	-1.000000e+004
1.290893e+000	-1.000000e+004
1.293928e+000	-1.000000e+004
1.296964e+000	-1.000000e+004
1.300000e+000	-1.000000e+004
1.303333e+000	-1.000000e+004
1.306923e+000	-1.000000e+004
1.310839e+000	-1.000000e+004
1.314755e+000	-1.000000e+004
1.318671e+000	-1.000000e+004
1.322587e+000	-1.000000e+004
1.326503e+000	-1.000000e+004
1.329860e+000	-1.000000e+004
1.333217e+000	-1.000000e+004
1.336573e+000	-1.000000e+004
1.339930e+000	-1.000000e+004
1.343287e+000	-1.000000e+004
1.346643e+000	-1.000000e+004
1.350000e+000	-1.000000e+004
1.353571e+000	-1.000000e+004
1.357440e+000	-1.000000e+004
1.361310e+000	-1.000000e+004
1.364534e+000	-1.000000e+004
1.367758e+000	-1.000000e+004
1.370689e+000	-1.000000e+004
1.373946e+000	-1.000000e+004
1.377203e+000	-1.000000e+004
1.380459e+000	-1.000000e+004
1.383716e+000	-1.000000e+004
1.386973e+000	-1.000000e+004
1.390230e+000	-1.000000e+004
1.393486e+000	-1.000000e+004
1.396743e+000	-1.000000e+004
1.400000e+000	-1.000000e+004
1.403571e+000	-1.000000e+004
1.407440e+000	-1.000000e+004
1.411310e+000	-1.000000e+004
1.414827e+000	-1.000000e+004
1.418344e+000	-1.000000e+004
1.421861e+000	-1.000000e+004
1.425379e+000	-1.000000e+004
1.428896e+000	-1.000000e+004
1.432413e+000	-1.000000e+004
1.435931e+000	-1.000000e+004
1.439448e+000	-1.000000e+004
1.442965e+000	-1.000000e+004
1.446483e+000	-1.000000e+004
1.450000e+000	-1.000000e+004
1.453846e+000	-1.000000e+004
1.458042e+000	-1.000000e+004
1.461856e+000	-1.000000e+004
1.465671e+000	-1.000000e+004
1.469485e+000	-1.000000e+004
1.473299e+000	-1.000000e+004
1.477114e+000	-1.000000e+004
1.480928e+000	-1.000000e+004
1.484743e+000	-1.000000e+004
1.487794e+000	-1.000000e+004
1.490846e+000	-1.000000e+004
1.493897e+000	-1.000000e+004
1.496949e+000	-1.000000e+004
1.500000e+000	-1.000000e+004
1.503333e+000	-1.000000e+004
1.506923e+000	-1.000000e+004
1.510839e+000	-1.000000e+004
1.514103e+000	-1.000000e+004
1.517094e+000	-1.000000e+004
1.520085e+000	-1.000000e+004
1.523409e+000	-1.000000e+004
1.526733e+000	-1.000000e+004
1.530057e+000	-1.000000e+004
1.533381e+000	-1.000000e+004
1.536705e+000	-1.000000e+004
1.540028e+000	-1.000000e+004
1.543352e+000	-1.000000e+004
1.546676e+000	-1.000000e+004
1.550000e+000	-1.000000e+004
1.553571e+000	-1.000000e+004
1.557440e+000	-1.000000e+004
1.561310e+000	-1.000000e+004
1.565179e+000	-1.000000e+004
1.569048e+000	-1.000000e+004
1.572917e+000	-1.000000e+004
1.576786e+000	-1.000000e+004
1.580655e+000	-1.000000e+004
1.584524e+000	-1.000000e+004
1.588393e+000	-1.000000e+004
1.592262e+000	-1.000000e+004
1.596131e+000	-1.000000e+004
1.600000e+000	-1.000000e+004
1.604167e+000	-1.000000e+004
1.608333e+000	-1.000000e+004
1.612500e+000	-1.000000e+004
1.616667e+000	-1.000000e+004
1.620833e+000	-1.000000e+004
1.625000e+000	-1.000000e+004
1.629167e+000	-1.000000e+004
1.633333e+000	-1.000000e+004
1.637500e+000	-1.000000e+004
1.641667e+000	-1.000000e+004
1.645833e+000	-1.000000e+004
1.650000e+000	-1.000000e+004
1.654545e+000	-1.000000e+004
1.659596e+000	-1.000000e+004
1.664646e+000	-1.000000e+004
1.669697e+000	-1.000000e+004
1.674747e+000	-1.000000e+004
1.679798e+000	-1.000000e+004
1.684848e+000	-1.000000e+004
1.689899e+000	-1.000000e+004
1.694949e+000	-1.000000e+004
1.700000e+000	-1.000000e+004
1.705000e+000	-1.000000e+004
1.710000e+000	-1.000000e+004
1.715000e+000	-1.000000e+004
1.720000e+000	-1.000000e+004
1.725000e+000	-1.000000e+004
1.730000e+000	-1.000000e+004
1.735000e+000	-1.000000e+004
1.740000e+000	-1.000000e+004
1.745000e+000	-1.000000e+004
1.750000e+000	-1.000000e+004
1.755556e+000	-1.000000e+004
1.761111e+000	-1.000000e+004
1.766667e+000	-1.000000e+004
1.772222e+000	-1.000000e+004
1.777778e+000	-1.000000e+004
1.783333e+000	-1.000000e+004
1.788889e+000	-1.000000e+004
1.794444e+000	-1.000000e+004
1.800000e+000	-1.000000e+004
1.805556e+000	-1.000000e+004
1.811111e+000	-1.000000e+004
1.816667e+000	-1.000000e+004
1.822222e+000	-1.000000e+004
1.827778e+000	-1.000000e+004
1.833333e+000	-1.000000e+004
1.838889e+000	-1.000000e+004
1.844444e+000	-1.000000e+004
1.850000e+000	-1.000000e+004
1.855556e+000	-1.000000e+004
1.861111e+000	-1.000000e+004
1.866667e+000	-1.000000e+004
1.872222e+000	-1.000000e+004
1.877778e+000	-1.000000e+004
1.883333e+000	-1.000000e+004
1.888889e+000	-1.000000e+004
1.894444e+000	-1.000000e+004
1.900000e+000	-1.000000e+004
1.905556e+000	-1.000000e+004
1.911111e+000	-1.000000e+004
1.916667e+000	-1.000000e+004
1.922222e+000	-1.000000e+004
1.927778e+000	-1.000000e+004
1.933333e+000	-1.000000e+004
1.938889e+000	-1.000000e+004
1.944444e+000	-1.000000e+004
1.950000e+000	-1.000000e+004
1.956250e+000	-1.000000e+004
1.962500e+000	-1.000000e+004
1.968750e+000	-1.000000e+004
1.975000e+000	-1.000000e+004
1.981250e+000	-1.000000e+004
1.987500e+000	-1.000000e+004
1.993750e+000	-1.000000e+004
2.000000e+000	-1.000000e+004
2.006250e+000	-1.000000e+004
2.011719e+000	-1.000000e+004
2.017187e+000	-1.000000e+004
2.022656e+000	-1.000000e+004
2.028125e+000	-1.000000e+004
2.033594e+000	-1.000000e+004
2.039062e+000	-1.000000e+004
2.042708e+000	-1.000000e+004
2.046354e+000	-1.000000e+004
2.050000e+000	-1.000000e+004
2.054167e+000	-1.000000e+004
2.058750e+000	-1.000000e+004
2.063906e+000	-1.000000e+004
2.069063e+000	-1.000000e+004
2.074219e+000	-1.000000e+004
2.079375e+000	-1.000000e+004
2.084531e+000	-1.000000e+004
2.089688e+000	-1.000000e+004
2.094844e+000	-1.000000e+004
2.100000e+000	-1.000000e+004
2.105556e+000	-1.000000e+004
2.111111e+000	-1.000000e+004
2.116667e+000	-1.000000e+004
2.122222e+000	-1.000000e+004
2.127778e+000	-1.000000e+004
2.133333e+000	-1.000000e+004
2.138889e+000	-1.000000e+004
2.144444e+000	-1.000000e+004
2.150000e+000	-1.000000e+004
2.155556e+000	-1.000000e+004
2.161111e+000	-1.000000e+004
2.165972e+000	-1.000000e+004
2.170226e+000	-1.000000e+004
2.174479e+000	-1.000000e+004
2.178733e+000	-1.000000e+004
2.182986e+000	-1.000000e+004
2.187240e+000	-1.000000e+004
2.191493e+000	-1.000000e+004
2.195747e+000	-1.000000e+004
2.200000e+000	-1.000000e+004
2.204545e+000	-1.000000e+004
2.209596e+000	-1.000000e+004
2.214646e+000	-1.000000e+004
2.219697e+000	-1.000000e+004
2.224747e+000	-1.000000e+004
2.229798e+000	-1.000000e+004
2.234848e+000	-1.000000e+004
2.239899e+000	-1.000000e+004
2.244949e+000	-1.000000e+004
2.247475e+000	-1.000000e+004
2.250000e+000	-1.000000e+004
2.252941e+000	-1.000000e+004
2.256303e+000	-1.000000e+004
2.259944e+000	-1.000000e+004
2.263950e+000	-1.000000e+004
2.268456e+000	-1.000000e+004
2.272962e+000	-1.000000e+004
2.277468e+000	-1.000000e+004
2.281975e+000	-1.000000e+004
2.286481e+000	-1.000000e+004
2.290987e+000	-1.000000e+004
2.295494e+000	-1.000000e+004
2.300000e+000	-1.000000e+004
2.305000e+000	-1.000000e+004
2.310000e+000	-1.000000e+004
2.315000e+000	-1.000000e+004
2.320000e+000	-1.000000e+004
2.325000e+000	-1.000000e+004
2.330000e+000	-1.000000e+004
2.335000e+000	-1.000000e+004
2.340000e+000	-1.000000e+004
2.345000e+000	-1.000000e+004
2.350000e+000	-1.000000e+004
2.355556e+000	-1.000000e+004
2.361905e+000	-1.000000e+004
2.368254e+000	-1.000000e+004
2.374603e+000	-1.000000e+004
2.380952e+000	-1.000000e+004
2.387302e+000	-1.000000e+004
2.393651e+000	-1.000000e+004
2.400000e+000	-1.000000e+004
2.407143e+000	-1.000000e+004
2.414286e+000	-1.000000e+004
2.421429e+000	-1.000000e+004
2.428571e+000	-1.000000e+004
2.435714e+000	-1.000000e+004
2.442857e+000	-1.000000e+004
2.450000e+000	-1.000000e+004
2.457143e+000	-1.000000e+004
2.464286e+000	-1.000000e+004
2.471429e+000	-1.000000e+004
2.478571e+000	-1.000000e+004
2.485714e+000	-1.000000e+004
2.492857e+000	-1.000000e+004
2.500000e+000	-1.000000e+004
2.507143e+000	-1.000000e+004
2.514286e+000	-1.000000e+004
2.521429e+000	-1.000000e+004
2.528571e+000	-1.000000e+004
2.535714e+000	-1.000000e+004
2.542857e+000	-1.000000e+004
2.550000e+000	-1.000000e+004
2.557143e+000	-1.000000e+004
2.564286e+000	-1.000000e+004
2.571429e+000	-1.000000e+004
2.578571e+000	-1.000000e+004
2.585714e+000	-1.000000e+004
2.592857e+000	-1.000000e+004
2.600000e+000	-1.000000e+004
2.607143e+000	-1.000000e+004
2.614286e+000	-1.000000e+004
2.621429e+000	-1.000000e+004
2.628571e+000	-1.000000e+004
2.635714e+000	-1.000000e+004
2.642857e+000	-1.000000e+004
2.650000e+000	-1.000000e+004
2.657143e+000	-1.000000e+004
2.664286e+000	-1.000000e+004
2.671429e+000	-1.000000e+004
2.678571e+000	-1.000000e+004
2.685714e+000	-1.000000e+004
2.692857e+000	-1.000000e+004
2.700000e+000	-1.000000e+004
2.707143e+000	-1.000000e+004
2.714286e+000	-1.000000e+004
2.721429e+000	-1.000000e+004
2.728571e+000	-1.000000e+004
2.735714e+000	-1.000000e+004
2.742857e+000	-1.000000e+004
2.750000e+000	-1.000000e+004
2.757143e+000	-1.000000e+004
2.764286e+000	-1.000000e+004
2.771429e+000	-1.000000e+004
2.778571e+000	-1.000000e+004
2.785714e+000	-1.000000e+004
2.792857e+000	-1.000000e+004
2.800000e+000	-1.000000e+004
2.807143e+000	-1.000000e+004
2.814286e+000	-1.000000e+004
2.821429e+000	-1.000000e+004
2.828571e+000	-1.000000e+004
2.835714e+000	-1.000000e+004
2.842857e+000	-1.000000e+004
2.850000e+000	-1.000000e+004
2.857143e+000	-1.000000e+004
2.864286e+000	-1.000000e+004
2.871429e+000	-1.000000e+004
2.878571e+000	-1.000000e+004
2.885714e+000	-1.000000e+004
2.892857e+000	-1.000000e+004
2.900000e+000	-1.000000e+004
2.907143e+000	-1.000000e+004
2.914286e+000	-1.000000e+004
2.921429e+000	-1.000000e+004
2.928571e+000	-1.000000e+004
2.935714e+000	-1.000000e+004
2.942857e+000	-1.000000e+004
2.950000e+000	-1.000000e+004
2.957143e+000	-1.000000e+004
2.964286e+000	-1.000000e+004
2.971429e+000	-1.000000e+004
2.978571e+000	-1.000000e+004
2.985714e+000	-1.000000e+004
2.992857e+000	-1.000000e+004
3.000000e+000	-1.000000e+004
3.008333e+000	-1.000000e+004
3.016667e+000	-1.000000e+004
3.025000e+000	-1.000000e+004
3.033333e+000	-1.000000e+004
3.041667e+000	-1.000000e+004
3.050000e+000	-1.000000e+004
3.058333e+000	-1.000000e+004
3.066667e+000	-1.000000e+004
3.075000e+000	-1.000000e+004
3.083333e+000	-1.000000e+004
3.091667e+000	-1.000000e+004
3.100000e+000	-1.000000e+004
3.108333e+000	-1.000000e+004
3.116667e+000	-1.000000e+004
3.125000e+000	-1.000000e+004
3.133333e+000	-1.000000e+004
3.141667e+000	-1.000000e+004
3.150000e+000	-1.000000e+004
3.158333e+000	-1.000000e+004
3.166667e+000	-1.000000e+004
3.175000e+000	-1.000000e+004
3.183333e+000	-1.000000e+004
3.191667e+000	-1.000000e+004
3.200000e+000	-1.000000e+004
3.208333e+000	-1.000000e+004
3.216667e+000	-1.000000e+004
3.225000e+000	-1.000000e+004
3.233333e+000	-1.000000e+004
3.241667e+000	-1.000000e+004
3.250000e+000	-1.000000e+004
3.258333e+000	-1.000000e+004
3.266667e+000	-1.000000e+004
3.275000e+000	-1.000000e+004
3.283333e+000	-1.000000e+004
3.291667e+000	-1.000000e+004
3.300000e+000	-1.000000e+004
3.308333e+000	-1.000000e+004
3.316667e+000	-1.000000e+004
3.325000e+000	-1.000000e+004
3.333333e+000	-1.000000e+004
3.341667e+000	-1.000000e+004
3.350000e+000	-1.000000e+004
3.358333e+000	-1.000000e+004
3.366667e+000	-1.000000e+004
3.375000e+000	-1.000000e+004
3.383333e+000	-1.000000e+004
3.391667e+000	-1.000000e+004
3.400000e+000	-1.000000e+004
3.408333e+000	-1.000000e+004
3.416667e+000	-1.000000e+004
3.425000e+000	-1.000000e+004
3.433333e+000	-1.000000e+004
3.441667e+000	-1.000000e+004
3.450000e+000	-1.000000e+004
3.458333e+000	-1.000000e+004
3.466667e+000	-1.000000e+004
3.475000e+000	-1.000000e+004
3.483333e+000	-1.000000e+004
3.491667e+000	-1.000000e+004
3.500000e+000	-1.000000e+004
3.508333e+000	-1.000000e+004
3.516667e+000	-1.000000e+004
3.525000e+000	-1.000000e+004
3.533333e+000	-1.000000e+004
3.541667e+000	-1.000000e+004
3.550000e+000	-1.000000e+004
3.558333e+000	-1.000000e+004
3.566667e+000	-1.000000e+004
3.575000e+000	-1.000000e+004
3.583333e+000	-1.000000e+004
3.591667e+000	-1.000000e+004
3.600000e+000	-1.000000e+004
3.608333e+000	-1.000000e+004
3.616667e+000	-1.000000e+004
3.625000e+000	-1.000000e+004
3.633333e+000	-1.000000e+004
3.641667e+000	-1.000000e+004
3.650000e+000	-1.000000e+004
3.658333e+000	-1.000000e+004
3.666667e+000	-1.000000e+004
3.675000e+000	-1.000000e+004
3.683333e+000	-1.000000e+004
3.691667e+000	-1.000000e+004
3.700000e+000	-1.000000e+004
3.708333e+000	-1.000000e+004
3.716667e+000	-1.000000e+004
3.725000e+000	-1.000000e+004
3.733333e+000	-1.000000e+004
3.741667e+000	-1.000000e+004
3.750000e+000	-1.000000e+004
3.758333e+000	-1.000000e+004
3.766667e+000	-1.000000e+004
3.775000e+000	-1.000000e+004
3.783333e+000	-1.000000e+004
3.791667e+000	-1.000000e+004
3.800000e+000	-1.000000e+004
3.808333e+000	-1.000000e+004
3.816667e+000	-1.000000e+004
3.825000e+000	-1.000000e+004
3.833333e+000	-1.000000e+004
3.841667e+000	-1.000000e+004
3.850000e+000	-1.000000e+004
3.858333e+000	-1.000000e+004
3.866667e+000	-1.000000e+004
3.875000e+000	-1.000000e+004
3.883333e+000	-1.000000e+004
3.891667e+000	-1.000000e+004
3.900000e+000	-1.000000e+004
3.908333e+000	-1.000000e+004
3.916667e+000	-1.000000e+004
3.925000e+000	-1.000000e+004
3.933333e+000	-1.000000e+004
3.941667e+000	-1.000000e+004
3.950000e+000	-1.000000e+004
3.958333e+000	-1.000000e+004
3.966667e+000	-1.000000e+004
3.975000e+000	-1.000000e+004
3.983333e+000	-1.000000e+004
3.991667e+000	-1.000000e+004
4.000000e+000	-1.000000e+004
4.008333e+000	-1.000000e+004
