#   Source : patch outlet2
#   Faces  : 20
#   Area   : 1.000000e+000
#        Time	sum(rhoPhi)
1.726030e+000	2.625208e+002
1.740824e+000	2.682893e+002
1.755618e+000	2.701311e+002
1.770412e+000	2.759588e+002
1.785206e+000	2.784721e+002
1.800000e+000	2.856483e+002
1.816667e+000	2.909248e+002
1.835000e+000	3.029848e+002
1.855625e+000	3.092008e+002
1.876250e+000	3.208686e+002
1.896875e+000	3.235389e+002
1.917500e+000	3.352750e+002
1.934000e+000	3.365965e+002
1.950500e+000	3.437777e+002
1.967000e+000	3.457001e+002
1.983500e+000	3.510023e+002
2.000000e+000	3.507481e+002
2.018182e+000	3.559113e+002
2.038384e+000	3.557511e+002
2.058586e+000	3.601376e+002
2.078788e+000	3.597777e+002
2.096104e+000	3.630847e+002
2.113420e+000	3.642540e+002
2.130736e+000	3.698051e+002
2.148052e+000	3.712768e+002
2.165368e+000	3.752116e+002
2.182684e+000	3.757615e+002
2.200000e+000	3.788564e+002
2.218182e+000	3.795803e+002
2.238384e+000	3.838626e+002
2.258586e+000	3.831652e+002
2.278788e+000	3.865408e+002
2.298990e+000	3.873641e+002
2.319192e+000	3.926833e+002
2.339394e+000	3.950670e+002
2.359596e+000	4.013736e+002
2.379798e+000	4.038209e+002
2.400000e+000	4.089996e+002
2.422222e+000	4.109175e+002
2.444444e+000	4.156928e+002
2.466667e+000	4.139917e+002
2.488889e+000	4.169930e+002
2.511111e+000	4.147871e+002
2.533333e+000	4.171977e+002
2.555556e+000	4.144679e+002
2.577778e+000	4.160761e+002
2.600000e+000	4.130404e+002
2.622222e+000	4.144238e+002
2.644444e+000	4.116353e+002
2.666667e+000	4.129758e+002
2.688889e+000	4.104666e+002
2.711111e+000	4.121299e+002
2.733333e+000	4.102013e+002
2.755556e+000	4.122006e+002
2.777778e+000	4.104096e+002
2.800000e+000	4.122406e+002
2.822222e+000	4.102274e+002
2.844444e+000	4.117863e+002
2.866667e+000	4.098345e+002
2.888889e+000	4.116254e+002
2.911111e+000	4.109694e+002
2.933333e+000	4.139429e+002
2.955556e+000	4.139430e+002
2.977778e+000	4.171444e+002
3.000000e+000	4.168189e+002
3.022222e+000	4.191979e+002
3.044444e+000	4.176921e+002
3.066667e+000	4.187310e+002
3.088889e+000	4.164978e+002
3.111111e+000	4.168261e+002
3.133333e+000	4.145889e+002
3.155556e+000	4.147717e+002
3.177778e+000	4.131196e+002
3.200000e+000	4.134238e+002
3.222222e+000	4.124771e+002
3.244444e+000	4.126544e+002
3.266667e+000	4.122727e+002
3.288889e+000	4.117987e+002
3.311111e+000	4.119981e+002
3.333333e+000	4.100479e+002
3.355556e+000	4.303458e+002
3.377778e+000	4.699511e+002
3.400000e+000	4.904756e+002
3.422222e+000	4.886781e+002
3.444444e+000	4.737621e+002
3.466667e+000	4.546967e+002
3.488889e+000	4.374786e+002
3.511111e+000	4.265865e+002
3.533333e+000	4.211074e+002
3.555556e+000	4.189772e+002
3.577778e+000	4.175886e+002
3.600000e+000	4.171339e+002
3.622222e+000	4.169690e+002
3.644444e+000	4.170935e+002
3.666667e+000	4.168949e+002
3.688889e+000	4.166046e+002
3.711111e+000	4.160037e+002
3.733333e+000	4.155921e+002
3.755556e+000	4.150875e+002
3.777778e+000	4.148547e+002
3.800000e+000	4.147820e+002
3.822222e+000	4.149772e+002
3.844444e+000	4.150137e+002
3.866667e+000	4.147118e+002
3.888889e+000	4.145144e+002
3.911111e+000	4.141044e+002
3.933333e+000	4.139656e+002
3.955556e+000	4.134982e+002
3.977778e+000	4.134036e+002
4.000000e+000	4.129778e+002
4.022222e+000	4.129260e+002
4.044444e+000	4.124895e+002
4.066667e+000	4.124568e+002
4.088889e+000	4.120044e+002
4.111111e+000	4.118375e+002
4.133333e+000	4.111717e+002
4.155556e+000	4.104601e+002
4.177778e+000	4.093526e+002
4.200000e+000	4.083914e+002
4.222222e+000	4.075108e+002
4.244444e+000	4.068479e+002
4.266667e+000	4.068777e+002
4.288889e+000	4.074169e+002
4.311111e+000	4.083933e+002
4.333333e+000	4.089896e+002
4.355556e+000	4.090272e+002
4.377778e+000	4.082842e+002
4.400000e+000	4.071862e+002
4.422222e+000	4.058538e+002
4.444444e+000	4.048052e+002
4.466667e+000	4.040863e+002
4.488889e+000	4.038192e+002
4.511111e+000	4.043499e+002
4.533333e+000	4.053513e+002
4.555556e+000	4.068572e+002
4.577778e+000	4.079995e+002
4.600000e+000	4.090247e+002
4.622222e+000	4.090492e+002
4.644444e+000	4.087657e+002
4.666667e+000	4.073934e+002
4.688889e+000	4.060031e+002
4.711111e+000	4.039010e+002
4.733333e+000	4.023115e+002
4.755556e+000	4.004677e+002
4.777778e+000	3.993805e+002
4.800000e+000	3.982013e+002
4.822222e+000	3.977788e+002
4.844444e+000	3.970629e+002
4.866667e+000	3.966895e+002
4.888889e+000	3.961230e+002
4.911111e+000	3.958013e+002
4.933333e+000	3.954605e+002
4.955556e+000	3.954338e+002
4.977778e+000	3.958082e+002
5.000000e+000	3.966307e+002
5.022222e+000	3.977453e+002
5.044444e+000	3.991388e+002
5.066667e+000	4.008028e+002
5.088889e+000	4.025747e+002
5.111111e+000	4.036380e+002
5.133333e+000	4.039446e+002
5.155556e+000	4.034725e+002
5.177778e+000	4.025536e+002
5.200000e+000	4.012810e+002
5.222222e+000	4.000059e+002
5.244444e+000	3.988233e+002
5.266667e+000	3.981239e+002
5.288889e+000	3.979489e+002
5.311111e+000	3.985253e+002
5.333333e+000	3.996902e+002
5.355556e+000	4.010188e+002
5.377778e+000	4.025676e+002
5.400000e+000	4.035055e+002
5.422222e+000	4.041598e+002
5.444444e+000	4.038553e+002
5.466667e+000	4.032201e+002
5.488889e+000	4.018117e+002
5.511111e+000	4.004612e+002
5.533333e+000	3.989161e+002
5.555556e+000	3.978386e+002
5.577778e+000	3.969274e+002
5.600000e+000	3.965169e+002
5.622222e+000	3.962772e+002
5.644444e+000	3.962751e+002
5.666667e+000	3.961758e+002
5.688889e+000	3.960776e+002
5.711111e+000	3.959685e+002
5.733333e+000	3.959958e+002
5.755556e+000	3.962766e+002
5.777778e+000	3.971145e+002
5.800000e+000	3.984456e+002
5.822222e+000	4.001818e+002
5.844444e+000	4.022610e+002
5.866667e+000	4.043234e+002
5.888889e+000	4.055420e+002
5.911111e+000	4.058220e+002
5.933333e+000	4.050602e+002
5.955556e+000	4.037277e+002
5.977778e+000	4.018392e+002
6.000000e+000	3.999724e+002
6.022222e+000	3.983117e+002
6.044444e+000	3.971353e+002
6.066667e+000	3.966395e+002
6.088889e+000	3.970196e+002
6.111111e+000	3.982230e+002
6.133333e+000	3.997561e+002
6.155556e+000	4.014779e+002
6.177778e+000	4.028299e+002
6.200000e+000	4.039101e+002
6.222222e+000	4.043107e+002
6.244444e+000	4.043049e+002
6.266667e+000	4.037833e+002
6.288889e+000	4.031429e+002
6.311111e+000	4.021735e+002
6.333333e+000	4.011146e+002
6.355556e+000	3.997882e+002
6.377778e+000	3.985504e+002
6.400000e+000	3.971256e+002
6.422222e+000	3.959960e+002
6.444444e+000	3.948353e+002
6.466667e+000	3.941701e+002
6.488889e+000	3.939472e+002
6.511111e+000	3.944485e+002
6.533333e+000	3.955600e+002
6.555556e+000	3.974183e+002
6.577778e+000	3.995062e+002
6.600000e+000	4.014690e+002
6.622222e+000	4.030361e+002
6.644444e+000	4.042532e+002
6.666667e+000	4.054275e+002
6.688889e+000	4.056614e+002
6.711111e+000	4.053036e+002
6.733333e+000	4.044094e+002
6.755556e+000	4.033630e+002
6.777778e+000	4.021709e+002
6.800000e+000	4.010829e+002
6.822222e+000	4.001343e+002
6.844444e+000	3.993775e+002
6.866667e+000	3.986558e+002
6.888889e+000	3.981860e+002
6.911111e+000	3.978723e+002
6.933333e+000	3.979875e+002
6.955556e+000	3.981890e+002
6.977778e+000	3.987526e+002
7.000000e+000	3.991976e+002
7.022222e+000	3.996328e+002
7.044444e+000	3.996468e+002
7.066667e+000	3.995908e+002
7.088889e+000	3.992518e+002
7.111111e+000	3.990933e+002
7.133333e+000	3.989488e+002
7.155556e+000	3.994510e+002
7.177778e+000	4.001902e+002
7.200000e+000	4.016147e+002
7.222222e+000	4.029453e+002
7.244444e+000	4.039868e+002
7.266667e+000	4.042443e+002
7.288889e+000	4.040018e+002
7.311111e+000	4.032691e+002
7.333333e+000	4.025850e+002
7.355556e+000	4.019308e+002
7.377778e+000	4.017799e+002
7.400000e+000	4.018559e+002
7.422222e+000	4.022289e+002
7.444444e+000	4.027412e+002
7.466667e+000	4.030846e+002
7.488889e+000	4.033357e+002
7.511111e+000	4.031431e+002
7.533333e+000	4.028525e+002
7.555556e+000	4.022064e+002
7.577778e+000	4.016909e+002
7.600000e+000	4.010543e+002
7.622222e+000	4.007448e+002
7.644444e+000	4.004601e+002
7.666667e+000	4.004145e+002
7.688889e+000	4.001304e+002
7.711111e+000	3.997010e+002
7.733333e+000	3.989826e+002
7.755556e+000	3.983278e+002
7.777778e+000	3.975855e+002
7.800000e+000	3.970788e+002
7.822222e+000	3.969458e+002
7.844444e+000	3.971815e+002
7.866667e+000	3.978560e+002
7.888889e+000	3.988187e+002
7.911111e+000	4.003428e+002
7.933333e+000	4.017469e+002
7.955556e+000	4.027734e+002
7.977778e+000	4.031515e+002
8.000000e+000	4.032197e+002
8.022222e+000	4.028383e+002
8.044444e+000	4.023678e+002
8.066667e+000	4.017767e+002
8.088889e+000	4.015212e+002
8.111111e+000	4.012553e+002
8.133333e+000	4.009276e+002
8.155556e+000	4.008373e+002
8.177778e+000	4.007816e+002
8.200000e+000	4.012411e+002
8.222222e+000	4.015407e+002
8.244444e+000	4.022553e+002
8.266667e+000	4.025465e+002
8.288889e+000	4.030731e+002
8.311111e+000	4.031229e+002
8.333333e+000	4.034149e+002
8.355556e+000	4.033360e+002
8.377778e+000	4.035388e+002
8.400000e+000	4.034956e+002
8.422222e+000	4.036377e+002
8.444444e+000	4.033232e+002
8.466667e+000	4.029810e+002
8.488889e+000	4.021021e+002
8.511111e+000	4.009033e+002
8.533333e+000	3.992422e+002
8.555556e+000	3.977287e+002
8.577778e+000	3.961931e+002
8.600000e+000	3.952142e+002
8.622222e+000	3.948756e+002
8.644444e+000	3.953906e+002
8.666667e+000	3.964621e+002
8.688889e+000	3.984313e+002
8.711111e+000	4.003729e+002
8.733333e+000	4.022286e+002
8.755556e+000	4.033186e+002
8.777778e+000	4.040908e+002
8.800000e+000	4.041956e+002
8.822222e+000	4.041562e+002
8.844444e+000	4.036775e+002
8.866667e+000	4.032434e+002
8.888889e+000	4.027315e+002
8.911111e+000	4.025995e+002
8.933333e+000	4.022572e+002
8.955556e+000	4.019625e+002
8.977778e+000	4.014495e+002
9.000000e+000	4.009923e+002
9.022222e+000	4.003579e+002
9.044444e+000	3.996313e+002
9.066667e+000	3.988619e+002
9.088889e+000	3.981431e+002
9.111111e+000	3.975914e+002
9.133333e+000	3.972659e+002
9.155556e+000	3.971762e+002
9.177778e+000	3.973864e+002
9.200000e+000	3.977384e+002
9.222222e+000	3.982353e+002
9.244444e+000	3.986211e+002
9.266667e+000	3.988172e+002
9.288889e+000	3.988391e+002
9.311111e+000	3.990169e+002
9.333333e+000	3.992564e+002
9.355556e+000	3.997486e+002
9.377778e+000	4.005090e+002
9.400000e+000	4.015804e+002
9.422222e+000	4.028358e+002
9.444444e+000	4.038269e+002
9.466667e+000	4.042232e+002
9.488889e+000	4.040679e+002
9.511111e+000	4.034620e+002
9.533333e+000	4.025878e+002
9.555556e+000	4.015400e+002
9.577778e+000	4.007253e+002
9.600000e+000	3.999090e+002
9.622222e+000	3.992577e+002
9.644444e+000	3.988126e+002
9.666667e+000	3.990152e+002
9.688889e+000	3.996502e+002
9.711111e+000	4.006940e+002
9.733333e+000	4.016683e+002
9.755556e+000	4.025697e+002
9.777778e+000	4.029850e+002
9.800000e+000	4.031548e+002
9.822222e+000	4.027773e+002
9.844444e+000	4.022634e+002
9.866667e+000	4.013727e+002
9.888889e+000	4.005890e+002
9.911111e+000	3.997422e+002
9.933333e+000	3.990529e+002
9.955556e+000	3.983189e+002
9.977778e+000	3.979056e+002
1.000000e+001	3.974672e+002
